Title1,Title2
1252627200000,0.92
1252540800000,0.93
1252454400000,0.91
1252368000000,0.95
1252022400000,0.93
1251936000000,0.92
1251849600000,0.94
1251763200000,0.89
1251676800000,0.92
1251417600000,0.93
1251331200000,0.99
1251244800000,0.92
1251158400000,1.05
1251072000000,0.76
1250812800000,0.74
1250726400000,0.74
1250640000000,0.74
1250553600000,0.71
1250467200000,0.71
1250208000000,0.72
1250121600000,0.73
1250035200000,0.70
1249948800000,0.71
1249862400000,0.73
1249603200000,0.73
1249516800000,0.75
1249430400000,0.77
1249344000000,0.75
1249257600000,0.75
1248998400000,0.73
1248912000000,0.75
1248825600000,0.74
1248739200000,0.74
1248652800000,0.80
1248393600000,0.69
1248307200000,0.65
1248220800000,0.68
1248134400000,0.70
1248048000000,0.70
1247788800000,0.65
1247702400000,0.63
1247616000000,0.66
1247529600000,0.64
1247443200000,0.62
1247184000000,0.64
1247097600000,0.62
1247011200000,0.62
1246924800000,0.61
1246838400000,0.61
1246492800000,0.60
1246406400000,0.62
1246320000000,0.60
1246233600000,0.58
1245974400000,0.58
1245888000000,0.62
1245801600000,0.60
1245715200000,0.62
1245628800000,0.60
1245369600000,0.61
1245283200000,0.62
1245196800000,0.63
1245110400000,0.62
1245024000000,0.63
1244764800000,0.64
1244678400000,0.66
1244592000000,0.65
1244505600000,0.67
1244419200000,0.66
1244160000000,0.66
1244073600000,0.66
1243987200000,0.65
1243900800000,0.66
1243814400000,0.67
1243555200000,0.68
1243468800000,0.60
1243382400000,0.61
1243296000000,0.61
1242950400000,0.64
1242864000000,0.72
1242777600000,0.72
1242691200000,0.71
1242604800000,0.70
1242345600000,0.70
1242259200000,0.71
1242172800000,0.71
1242086400000,0.73
1242000000000,0.74
1241740800000,0.74
1241654400000,0.75
1241568000000,0.76
1241481600000,0.76
1241395200000,0.75
1241136000000,0.70
1241049600000,0.75
1240963200000,0.71
1240876800000,0.72
1240790400000,0.73
1240531200000,0.76
1240444800000,0.76
1240358400000,0.79
1240272000000,0.76
1240185600000,0.75
1239926400000,0.74
1239840000000,0.74
1239753600000,0.71
1239667200000,0.71
1239580800000,0.71
1239235200000,0.78
1239148800000,0.70
1239062400000,0.79
1238976000000,0.85
1238716800000,0.80
1238630400000,0.77
1238544000000,0.60
1238457600000,0.57
1238371200000,0.54
1238112000000,0.51
1238025600000,0.51
1237939200000,0.51
1237852800000,0.52
1237766400000,0.53
1237507200000,0.50
1237420800000,0.51
1237334400000,0.51
1237248000000,0.50
1237161600000,0.48
1236902400000,0.50
1236816000000,0.49
1236729600000,0.48
1236643200000,0.45
1236556800000,0.45
1236297600000,0.46
1236211200000,0.48
1236124800000,0.48
1236038400000,0.49
1235952000000,0.49
1235692800000,0.50
1235606400000,0.48
1235520000000,0.48
1235433600000,0.49
1235347200000,0.48
1235088000000,0.50
1235001600000,0.50
1234915200000,0.54
1234828800000,0.54
1234483200000,0.55
1234396800000,0.53
1234310400000,0.52
1234224000000,0.57
1234137600000,0.55
1233878400000,0.57
1233792000000,0.55
1233705600000,0.57
1233619200000,0.55
1233532800000,0.58
1233273600000,0.60
1233187200000,0.51
1233100800000,0.56
1233014400000,0.55
1232928000000,0.53
1232668800000,0.56
1232582400000,0.55
1232496000000,0.56
1232409600000,0.61
1232064000000,0.58
1231977600000,0.52
1231891200000,0.65
1231804800000,0.65
1231718400000,0.61
1231459200000,0.63
1231372800000,0.62
1231286400000,0.59
1231200000000,0.59
1231113600000,0.53
1230854400000,0.45
1230681600000,0.48
1230595200000,0.45
1230508800000,0.45
1230249600000,0.43
1230076800000,0.46
1229990400000,0.42
1229904000000,0.45
1229644800000,0.42
1229558400000,0.47
1229472000000,0.47
1229385600000,0.47
1229299200000,0.44
1229040000000,0.45
1228953600000,0.44
1228867200000,0.46
1228780800000,0.46
1228694400000,0.44
1228435200000,0.42
1228348800000,0.42
1228262400000,0.43
1228176000000,0.45
1228089600000,0.43
1227830400000,0.46
1227657600000,0.47
1227571200000,0.47
1227484800000,0.49
1227225600000,0.49
1227139200000,0.43
1227052800000,0.53
1226966400000,0.59
1226880000000,0.62
1226620800000,0.57
1226534400000,0.59
1226448000000,0.59
1226361600000,0.61
1226275200000,0.64
1226016000000,0.63
1225929600000,0.63
1225843200000,0.63
1225756800000,0.68
1225670400000,0.68
1225411200000,0.72
1225324800000,0.78
1225238400000,0.76
1225152000000,0.71
1225065600000,0.72
1224806400000,0.76
1224720000000,0.82
1224633600000,0.89
1224547200000,0.90
1224460800000,0.88
1224201600000,0.81
1224115200000,0.76
1224028800000,0.74
1223942400000,0.74
1223856000000,0.70
1223596800000,0.68
1223510400000,0.69
1223424000000,0.70
1223337600000,0.71
1223251200000,0.74
1222992000000,0.85
1222905600000,0.86
1222819200000,0.83
1222732800000,0.87
1222646400000,0.90
1222387200000,0.93
1222300800000,0.94
1222214400000,0.95
1222128000000,0.95
1222041600000,0.97
1221782400000,1.00
1221696000000,0.94
1221609600000,0.93
1221523200000,0.95
1221436800000,0.97
1221177600000,0.98
1221091200000,0.95
1221004800000,0.98
1220918400000,1.02
1220832000000,1.08
1220572800000,1.01
1220486400000,1.03
1220400000000,1.02
1220313600000,1.05
1219968000000,1.03
1219881600000,1.06
1219795200000,1.07
1219708800000,1.06
1219622400000,1.10
1219363200000,1.08
1219276800000,1.07
1219190400000,1.11
1219104000000,1.10
1219017600000,1.11
1218758400000,1.08
1218672000000,1.08
1218585600000,1.06
1218499200000,1.06
1218412800000,1.08
1218153600000,1.09
1218067200000,1.05
1217980800000,1.04
1217894400000,1.03
1217808000000,1.08
1217548800000,1.10
1217462400000,1.12
1217376000000,1.09
1217289600000,1.08
1217203200000,1.08
1216944000000,1.06
1216857600000,1.04
1216771200000,1.05
1216684800000,1.05
1216598400000,1.01
1216339200000,1.04
1216252800000,1.03
1216166400000,1.01
1216080000000,0.98
1215993600000,1.07
1215734400000,1.07
1215648000000,1.09
1215561600000,1.08
1215475200000,1.14
1215388800000,1.06
1215043200000,1.08
1214956800000,1.10
1214870400000,1.11
1214784000000,1.14
1214524800000,1.16
1214438400000,1.15
1214352000000,1.18
1214265600000,1.19
1214179200000,1.22
1213920000000,1.26
1213833600000,1.26
1213747200000,1.27
1213660800000,1.19
1213574400000,1.19
1213315200000,1.19
1213228800000,1.16
1213142400000,1.17
1213056000000,1.16
1212969600000,1.13
1212710400000,1.17
1212624000000,1.16
1212537600000,1.19
1212451200000,1.17
1212364800000,1.18
1212105600000,1.16
1212019200000,1.22
1211932800000,1.19
1211846400000,1.17
1211500800000,1.19
1211414400000,1.18
1211328000000,1.17
1211241600000,1.15
1211155200000,1.13
1210896000000,1.14
1210809600000,1.13
1210723200000,1.15
1210636800000,1.15
1210550400000,1.16
1210291200000,1.16
1210204800000,1.16
1210118400000,1.15
1210032000000,1.13
1209945600000,1.12
1209686400000,1.14
1209600000000,1.16
1209513600000,1.13
1209427200000,1.13
1209340800000,1.14
1209081600000,1.10
1208995200000,1.13
1208908800000,1.15
1208822400000,1.15
1208736000000,1.13
1208476800000,1.17
1208390400000,1.16
1208304000000,1.09
1208217600000,1.10
1208131200000,1.02
1207872000000,1.02
1207785600000,1.06
1207699200000,1.08
1207612800000,1.05
1207526400000,1.07
1207267200000,1.07
1207180800000,1.02
1207094400000,1.01
1207008000000,0.97
1206921600000,0.98
1206662400000,0.97
1206576000000,0.98
1206489600000,0.98
1206403200000,0.95
1206316800000,0.97
1205971200000,0.94
1205884800000,0.95
1205798400000,0.98
1205712000000,0.96
1205452800000,0.98
1205366400000,0.98
1205280000000,0.98
1205193600000,0.99
1205107200000,0.96
1204848000000,1.01
1204761600000,1.02
1204675200000,1.02
1204588800000,1.03
1204502400000,1.07
1204243200000,1.05
1204156800000,1.08
1204070400000,1.09
1203984000000,1.12
1203897600000,1.11
1203638400000,1.04
1203552000000,1.12
1203465600000,1.12
1203379200000,1.15
1203033600000,1.17
1202947200000,1.18
1202860800000,1.17
1202774400000,1.16
1202688000000,1.17
1202428800000,1.15
1202342400000,1.15
1202256000000,1.22
1202169600000,1.17
1202083200000,1.23
1201824000000,1.22
1201737600000,1.19
1201651200000,1.24
1201564800000,1.26
1201478400000,1.21
1201219200000,1.20
1201132800000,1.14
1201046400000,1.07
1200960000000,1.07
1200614400000,1.13
1200528000000,1.14
1200441600000,1.07
1200355200000,1.10
1200268800000,0.99
1200009600000,0.98
1199923200000,1.00
1199836800000,1.01
1199750400000,1.02
1199664000000,1.01
1199404800000,1.02
1199318400000,1.02
1199232000000,1.01
1199059200000,0.89
1198800000000,0.86
1198713600000,0.86
1198627200000,0.89
1198454400000,0.91
1198195200000,0.92
1198108800000,0.93
1198022400000,0.93
1197936000000,0.90
1197849600000,0.97
1197590400000,1.02
1197504000000,0.98
1197417600000,0.96
1197331200000,1.00
1197244800000,1.06
1196985600000,1.06
1196899200000,1.03
1196812800000,1.05
1196726400000,1.08
1196640000000,1.08
1196380800000,1.06
1196294400000,1.07
1196208000000,1.06
1196121600000,1.01
1196035200000,1.05
1195776000000,1.06
1195603200000,1.05
1195516800000,1.07
1195430400000,1.08
1195171200000,1.11
1195084800000,1.13
1194998400000,1.12
1194912000000,1.12
1194825600000,1.12
1194566400000,1.19
1194480000000,1.25
1194393600000,1.27
1194307200000,1.29
1194220800000,1.29
1193961600000,1.25
1193875200000,1.46
1193788800000,1.53
1193702400000,1.47
1193616000000,1.44
1193356800000,1.40
1193270400000,1.40
1193184000000,1.39
1193097600000,1.43
1193011200000,1.37
1192752000000,1.47
1192665600000,1.50
1192579200000,1.48
1192492800000,1.38
1192406400000,1.31
1192147200000,1.35
1192060800000,1.30
1191974400000,1.33
1191888000000,1.33
1191801600000,1.26
1191542400000,1.25
1191456000000,1.25
1191369600000,1.26
1191283200000,1.27
1191196800000,1.25
1190937600000,1.25
1190851200000,1.27
1190764800000,1.28
1190678400000,1.24
1190592000000,1.25
1190332800000,1.25
1190246400000,1.25
1190160000000,1.23
1190073600000,1.22
1189987200000,1.24
1189728000000,1.24
1189641600000,1.24
1189555200000,1.25
1189468800000,1.26
1189382400000,1.25
1189123200000,1.26
1189036800000,1.27
1188950400000,1.28
1188864000000,1.29
1188518400000,1.26
1188432000000,1.26
1188345600000,1.28
1188259200000,1.26
1188172800000,1.26
1187913600000,1.27
1187827200000,1.27
1187740800000,1.26
1187654400000,1.26
1187568000000,1.29
1187308800000,1.26
1187222400000,1.22
1187136000000,1.30
1187049600000,1.31
1186963200000,1.32
1186704000000,1.40
1186617600000,1.35
1186531200000,1.40
1186444800000,1.36
1186358400000,1.39
1186099200000,1.48
1186012800000,1.52
1185926400000,1.33
1185840000000,1.33
1185753600000,1.31
1185494400000,1.31
1185408000000,1.31
1185321600000,1.31
1185235200000,1.34
1185148800000,1.38
1184889600000,1.40
1184803200000,1.41
1184716800000,1.33
1184630400000,1.33
1184544000000,1.35
1184284800000,1.34
1184198400000,1.32
1184112000000,1.34
1184025600000,1.34
1183939200000,1.36
1183680000000,1.36
1183593600000,1.37
1183420800000,1.38
1183334400000,1.37
1183075200000,1.39
1182988800000,1.38
1182902400000,1.37
1182816000000,1.37
1182729600000,1.35
1182470400000,1.35
1182384000000,1.39
1182297600000,1.38
1182211200000,1.39
1182124800000,1.42
1181865600000,1.39
1181779200000,1.40
1181692800000,1.40
1181606400000,1.42
1181520000000,1.43
1181260800000,1.42
1181174400000,1.43
1181088000000,1.48
1181001600000,1.49
1180915200000,1.51
1180656000000,1.44
1180569600000,1.44
1180483200000,1.43
1180396800000,1.40
1180051200000,1.36
1179964800000,1.39
1179878400000,1.40
1179792000000,1.37
1179705600000,1.43
1179446400000,1.42
1179360000000,1.37
1179273600000,1.43
1179187200000,1.43
1179100800000,1.46
1178841600000,1.37
1178755200000,1.39
1178668800000,1.36
1178582400000,1.35
1178496000000,1.39
1178236800000,1.48
1178150400000,1.41
1178064000000,1.38
1177977600000,1.36
1177891200000,1.33
1177632000000,1.24
1177545600000,1.25
1177459200000,1.27
1177372800000,1.29
1177286400000,1.33
1177027200000,1.36
1176940800000,1.41
1176854400000,1.39
1176768000000,1.44
1176681600000,1.41
1176422400000,1.42
1176336000000,1.43
1176249600000,1.48
1176163200000,1.51
1176076800000,1.53
1175731200000,1.51
1175644800000,1.50
1175558400000,1.49
1175472000000,1.45
1175212800000,1.46
1175126400000,1.49
1175040000000,1.50
1174953600000,1.49
1174867200000,1.49
1174608000000,1.50
1174521600000,1.40
1174435200000,1.46
1174348800000,1.43
1174262400000,1.41
1174003200000,1.41
1173916800000,1.39
1173830400000,1.40
1173744000000,1.39
1173657600000,1.39
1173398400000,1.41
1173312000000,1.44
1173225600000,1.46
1173139200000,1.47
1173052800000,1.50
1172793600000,1.41
1172707200000,1.39
1172620800000,1.42
1172534400000,1.41
1172448000000,1.53
1172188800000,1.56
1172102400000,1.60
1172016000000,1.55
1171929600000,1.58
1171584000000,1.45
1171497600000,1.42
1171411200000,1.46
1171324800000,1.49
1171238400000,1.47
1170979200000,1.50
1170892800000,1.50
1170806400000,1.42
1170720000000,1.42
1170633600000,1.42
1170374400000,1.44
1170288000000,1.50
1170201600000,1.79
1170115200000,1.77
1170028800000,1.60
1169769600000,1.67
1169683200000,1.60
1169596800000,1.55
1169510400000,1.42
1169424000000,1.41
1169164800000,1.38
1169078400000,1.39
1168992000000,1.47
1168905600000,1.47
1168560000000,1.49
1168473600000,1.41
1168387200000,1.37
1168300800000,1.42
1168214400000,1.50
1167955200000,1.25
1167868800000,1.25
1167782400000,1.16
1167350400000,1.17
1167264000000,1.21
1167177600000,1.24
1167091200000,1.20
1166745600000,1.18
1166659200000,1.20
1166572800000,1.23
1166486400000,1.20
1166400000000,1.20
1166140800000,1.31
1166054400000,1.42
1165968000000,1.38
1165881600000,1.41
1165795200000,1.52
1165536000000,1.58
1165449600000,1.56
1165363200000,1.51
1165276800000,1.56
1165190400000,1.61
1164931200000,1.66
1164844800000,1.64
1164758400000,1.74
1164672000000,1.61
1164585600000,1.70
1164326400000,1.81
1164153600000,1.84
1164067200000,1.90
1163980800000,1.88
1163721600000,1.82
1163635200000,1.86
1163548800000,1.88
1163462400000,1.81
1163376000000,1.69
1163116800000,1.75
1163030400000,1.56
1162944000000,1.52
1162857600000,1.53
1162771200000,1.52
1162512000000,1.52
1162425600000,1.55
1162339200000,1.57
1162252800000,1.43
1162166400000,1.40
1161907200000,1.35
1161820800000,1.40
1161734400000,1.24
1161648000000,1.27
1161561600000,1.30
1161302400000,1.24
1161216000000,1.24
1161129600000,1.20
1161043200000,1.25
1160956800000,1.27
1160697600000,1.30
1160611200000,1.29
1160524800000,1.25
1160438400000,1.29
1160352000000,1.18
1160092800000,1.17
1160006400000,1.15
1159920000000,1.14
1159833600000,1.10
1159747200000,1.08
1159488000000,1.06
1159401600000,1.05
1159315200000,1.08
1159228800000,1.13
1159142400000,1.13
1158883200000,1.19
1158796800000,1.12
1158710400000,1.19
1158624000000,0.99
1158537600000,0.96
1158278400000,0.98
1158192000000,0.97
1158105600000,0.93
1158019200000,0.91
1157932800000,0.91
1157673600000,0.89
1157587200000,0.91
1157500800000,0.95
1157414400000,0.95
1157068800000,0.98
1156982400000,0.99
1156896000000,0.95
1156809600000,0.95
1156723200000,0.96
1156464000000,0.95
1156377600000,0.86
1156291200000,0.88
1156204800000,0.89
1156118400000,0.94
1155859200000,0.92
1155772800000,0.87
1155686400000,0.78
1155600000000,0.74
1155513600000,0.69
1155254400000,0.70
1155168000000,0.70
1155081600000,0.76
1154995200000,0.75
1154908800000,0.80
1154649600000,0.78
1154563200000,0.74
1154476800000,0.68
1154390400000,0.70
1154304000000,0.71
1154044800000,0.76
1153958400000,0.87
1153872000000,0.97
1153785600000,0.89
1153699200000,0.92
1153440000000,0.93
1153353600000,0.92
1153267200000,0.94
1153180800000,0.96
1153094400000,0.95
1152835200000,0.92
1152748800000,0.96
1152662400000,1.00
1152576000000,1.02
1152489600000,1.00
1152230400000,1.01
1152144000000,1.07
1152057600000,1.03
1151884800000,0.99
1151625600000,0.98
1151539200000,0.91
1151452800000,0.91
1151366400000,0.91
1151280000000,0.98
1151020800000,1.03
1150934400000,1.01
1150848000000,1.03
1150761600000,1.02
1150675200000,1.07
1150416000000,1.05
1150329600000,1.05
1150243200000,1.01
1150156800000,0.95
1150070400000,0.98
1149811200000,1.11
1149724800000,1.10
1149638400000,1.22
1149552000000,1.25
1149465600000,1.30
1149206400000,1.37
1149120000000,1.35
1149033600000,1.28
1148947200000,1.31
1148601600000,1.39
1148515200000,1.34
1148428800000,1.44
1148342400000,1.48
1148256000000,1.49
1147996800000,1.61
1147910400000,1.41
1147824000000,1.45
1147737600000,1.54
1147651200000,1.54
1147392000000,1.55
1147305600000,1.61
1147219200000,1.60
1147132800000,1.63
1147046400000,1.62
1146787200000,1.64
1146700800000,1.65
1146614400000,1.65
1146528000000,1.63
1146441600000,1.60
1146182400000,1.64
1146096000000,1.68
1146009600000,1.68
1145923200000,1.58
1145836800000,1.58
1145577600000,1.60
1145491200000,1.60
1145404800000,1.59
1145318400000,1.56
1145232000000,1.59
1144886400000,1.60
1144800000000,1.59
1144713600000,1.62
1144627200000,1.62
1144368000000,1.68
1144281600000,1.70
1144195200000,1.70
1144108800000,1.73
1144022400000,1.72
1143763200000,1.75
1143676800000,1.78
1143590400000,1.79
1143504000000,1.77
1143417600000,1.85
1143158400000,1.77
1143072000000,1.72
1142985600000,1.75
1142899200000,1.65
1142812800000,1.69
1142553600000,1.71
1142467200000,1.74
1142380800000,1.65
1142294400000,1.61
1142208000000,1.59
1141948800000,1.65
1141862400000,1.56
1141776000000,1.67
1141689600000,1.67
1141603200000,1.71
1141344000000,1.79
1141257600000,1.70
1141171200000,1.70
1141084800000,1.68
1140998400000,1.70
1140739200000,1.71
1140652800000,1.68
1140566400000,1.71
1140480000000,1.76
1140134400000,1.81
1140048000000,1.83
1139961600000,1.85
1139875200000,1.88
1139788800000,1.84
1139529600000,1.85
1139443200000,1.89
1139356800000,1.87
1139270400000,1.83
1139184000000,1.87
1138924800000,1.90
1138838400000,1.93
1138752000000,1.93
1138665600000,1.99
1138579200000,2.01
1138320000000,1.89
1138233600000,1.92
1138147200000,1.88
1138060800000,2.05
1137974400000,1.88
1137715200000,1.89
1137628800000,1.97
1137542400000,1.98
1137456000000,2.01
1137110400000,2.04
1137024000000,2.04
1136937600000,2.08
1136851200000,1.97
1136764800000,2.03
1136505600000,2.04
1136419200000,2.01
1136332800000,1.98
1136246400000,1.85
1135900800000,1.85
1135814400000,1.99
1135728000000,1.75
1135641600000,1.81
1135296000000,1.92
1135209600000,1.89
1135123200000,1.99
1135036800000,2.10
1134950400000,2.15
1134691200000,2.34
1134604800000,2.22
1134518400000,2.52
1134432000000,2.12
1134345600000,2.54
1134086400000,1.74
1134000000000,1.22
1133913600000,1.30
1133827200000,1.36
1133740800000,1.44
1133481600000,1.60
1133395200000,1.56
1133308800000,1.60
1133222400000,1.61
1133136000000,1.60
1132876800000,1.62
1132704000000,1.62
1132617600000,1.63
1132531200000,1.65
1132272000000,1.65
1132185600000,1.65
1132099200000,1.67
1132012800000,1.67
1131926400000,1.71
1131667200000,1.72
1131580800000,1.67
1131494400000,1.71
1131408000000,1.78
1131321600000,1.78
1131062400000,1.71
1130976000000,1.72
1130889600000,1.61
1130803200000,1.65
1130716800000,1.64
1130457600000,1.60
1130371200000,1.53
1130284800000,1.70
1130198400000,1.69
1130112000000,1.72
1129852800000,1.69
1129766400000,1.74
1129680000000,1.78
1129593600000,1.67
1129507200000,1.81
1129248000000,1.89
1129161600000,1.86
1129075200000,1.81
1128988800000,1.86
1128902400000,1.94
1128643200000,1.95
1128556800000,1.98
1128470400000,2.01
1128384000000,2.09
1128297600000,2.16
1128038400000,2.03
1127952000000,1.98
1127865600000,1.90
1127779200000,2.01
1127692800000,2.08
1127433600000,2.01
1127347200000,2.08
1127260800000,2.16
1127174400000,2.10
1127088000000,2.02
1126828800000,2.00
1126742400000,2.14
1126656000000,2.23
1126569600000,2.19
1126483200000,2.26
1126224000000,2.10
1126137600000,2.07
1126051200000,1.97
1125964800000,1.93
1125619200000,1.86
1125532800000,1.85
1125446400000,1.90
1125360000000,1.98
1125273600000,1.98
1125014400000,1.97
1124928000000,2.02
1124841600000,1.80
1124755200000,1.78
1124668800000,1.79
1124409600000,1.76
1124323200000,1.74
1124236800000,1.75
1124150400000,1.80
1124064000000,1.79
1123804800000,1.84
1123718400000,1.78
1123632000000,1.76
1123545600000,1.83
1123459200000,1.76
1123200000000,1.84
1123113600000,1.89
1123027200000,1.98
1122940800000,1.97
1122854400000,1.97
1122595200000,1.93
1122508800000,1.96
1122422400000,1.98
1122336000000,1.94
1122249600000,2.01
1121990400000,2.03
1121904000000,2.02
1121817600000,1.91
1121731200000,1.89
1121644800000,1.88
1121385600000,1.89
1121299200000,1.90
1121212800000,1.89
1121126400000,1.88
1121040000000,2.04
1120780800000,1.87
1120694400000,1.56
1120608000000,1.51
1120521600000,1.52
1120176000000,1.64
1120089600000,1.67
1120003200000,1.76
1119916800000,1.78
1119830400000,1.84
1119571200000,1.82
1119484800000,1.87
1119398400000,1.91
1119312000000,1.96
1119225600000,2.01
1118966400000,2.10
1118880000000,2.09
1118793600000,2.13
1118707200000,2.14
1118620800000,2.19
1118361600000,2.28
1118275200000,2.10
1118188800000,2.15
1118102400000,2.15
1118016000000,2.07
1117756800000,2.12
1117670400000,2.04
1117584000000,2.08
1117497600000,1.93
1117152000000,1.84
1117065600000,1.90
1116979200000,1.88
1116892800000,2.24
1116806400000,2.38
1116547200000,2.05
1116460800000,1.80
1116374400000,1.90
1116288000000,1.97
1116201600000,1.70
1115942400000,1.39
1115856000000,1.41
1115769600000,1.44
1115683200000,1.51
1115596800000,1.59
1115337600000,1.59
1115251200000,1.55
1115164800000,1.64
1115078400000,1.65
1114992000000,1.49
1114732800000,1.20
1114646400000,1.04
1114560000000,1.29
1114473600000,1.27
1114387200000,1.32
1114128000000,1.53
1114041600000,1.58
1113955200000,1.54
1113868800000,1.54
1113782400000,1.52
1113523200000,1.60
1113436800000,1.68
1113350400000,1.63
1113264000000,1.63
1113177600000,1.64
1112918400000,1.72
1112832000000,1.73
1112745600000,1.75
1112659200000,1.75
1112572800000,1.75
1112313600000,1.70
1112227200000,1.67
1112140800000,1.67
1112054400000,1.61
1111968000000,1.78
1111622400000,1.84
1111536000000,1.88
1111449600000,1.91
1111363200000,1.95
1111104000000,1.88
1111017600000,1.93
1110931200000,1.99
1110844800000,2.02
1110758400000,2.01
1110499200000,2.00
1110412800000,1.98
1110326400000,2.08
1110240000000,2.18
1110153600000,2.15
1109894400000,2.15
1109808000000,2.39
1109721600000,2.41
1109635200000,2.30
1109548800000,2.24
1109289600000,2.44
1109203200000,2.59
1109116800000,2.73
1109030400000,2.68
1108684800000,2.69
1108598400000,2.70
1108512000000,2.76
1108425600000,2.82
1108339200000,2.82
1108080000000,2.73
1107993600000,2.80
1107907200000,2.91
1107820800000,3.08
1107734400000,2.92
1107475200000,3.02
1107388800000,3.08
1107302400000,3.31
1107216000000,3.06
1107129600000,2.90
1106870400000,2.81
1106784000000,2.82
1106697600000,2.81
1106611200000,2.66
1106524800000,2.59
1106265600000,2.79
1106179200000,2.98
1106092800000,3.04
1106006400000,3.20
1105660800000,3.24
1105574400000,3.32
1105488000000,3.38
1105401600000,3.25
1105315200000,3.50
1105056000000,3.69
1104969600000,3.89
1104883200000,3.88
1104796800000,3.83
1104710400000,4.08
1104451200000,4.07
1104364800000,4.15
1104278400000,4.17
1104192000000,4.19
1104105600000,4.23
1103760000000,3.85
1103673600000,3.80
1103587200000,3.92
1103500800000,3.65
1103241600000,3.83
1103155200000,4.00
1103068800000,3.93
1102982400000,3.90
1102896000000,3.90
1102636800000,4.13
1102550400000,3.99
1102464000000,3.89
1102377600000,4.12
1102291200000,4.49
1102032000000,3.60
1101945600000,3.56
1101859200000,3.50
1101772800000,3.69
1101686400000,3.77
1101427200000,3.78
1101254400000,3.84
1101168000000,3.59
1101081600000,3.41
1100822400000,3.35
1100736000000,3.34
1100649600000,3.23
1100563200000,3.25
1100476800000,3.32
1100217600000,3.26
1100131200000,3.16
1100044800000,3.32
1099958400000,3.49
1099872000000,2.83
1099612800000,2.78
1099526400000,2.78
1099440000000,2.77
1099353600000,2.52
1099267200000,2.78
1099008000000,2.85
1098921600000,2.88
1098835200000,2.84
1098748800000,3.12
1098662400000,3.16
1098403200000,3.28
1098316800000,3.29
1098230400000,3.07
1098144000000,3.03
1098057600000,3.06
1097798400000,3.22
1097712000000,3.22
1097625600000,3.20
1097539200000,3.32
1097452800000,3.31
1097193600000,3.21
1097107200000,3.29
1097020800000,3.45
1096934400000,3.48
1096848000000,3.56
1096588800000,3.61
1096502400000,3.75
1096416000000,3.51
1096329600000,3.45
1096243200000,3.59
1095984000000,3.20
1095897600000,3.46
1095811200000,3.84
1095724800000,3.69
1095638400000,3.31
1095379200000,3.04
1095292800000,2.66
1095206400000,2.61
1095120000000,2.75
1095033600000,2.80
1094774400000,2.68
1094688000000,2.69
1094601600000,2.78
1094515200000,2.82
1094169600000,2.50
1094083200000,2.28
1093996800000,2.05
1093910400000,2.08
1093824000000,2.09
1093564800000,1.93
1093478400000,1.92
1093392000000,1.94
1093305600000,2.04
1093219200000,1.73
1092960000000,1.55
1092873600000,1.39
1092787200000,1.38
1092700800000,1.44
1092614400000,1.52
1092355200000,1.54
1092268800000,1.56
1092182400000,1.55
1092096000000,1.57
1092009600000,1.54
1091750400000,1.56
1091664000000,1.59
1091577600000,1.70
1091491200000,1.78
1091404800000,1.82
1091145600000,1.90
1091059200000,1.87
1090972800000,1.93
1090886400000,1.80
1090800000000,1.73
1090540800000,1.94
1090454400000,1.71
1090368000000,1.67
1090281600000,1.77
1090195200000,1.72
1089936000000,1.75
1089849600000,1.89
1089763200000,2.00
1089676800000,2.11
1089590400000,2.18
1089331200000,2.13
1089244800000,2.08
1089158400000,2.08
1089072000000,2.14
1088726400000,2.27
1088640000000,2.31
1088553600000,2.25
1088467200000,2.43
1088380800000,2.40
1088121600000,2.45
1088035200000,2.53
1087948800000,2.64
1087862400000,2.53
1087776000000,2.45
1087516800000,2.38
1087430400000,2.47
1087344000000,2.37
1087257600000,2.36
1087171200000,2.50
1086825600000,2.58
1086739200000,2.70
1086652800000,2.54
1086566400000,2.60
1086307200000,2.59
1086220800000,2.52
1086134400000,2.67
1086048000000,2.75
1085702400000,2.65
1085616000000,2.80
1085529600000,2.57
1085443200000,2.54
1085356800000,2.62
1085097600000,2.30
1085011200000,2.33
1084924800000,2.38
1084838400000,2.33
1084752000000,2.26
1084492800000,2.35
1084406400000,2.40
1084320000000,2.35
1084233600000,2.50
1084147200000,2.45
1083888000000,2.75
1083801600000,2.80
1083715200000,2.89
1083628800000,3.01
1083542400000,2.83
1083283200000,3.01
1083196800000,3.35
1083110400000,3.14
1083024000000,3.22
1082937600000,3.16
1082678400000,2.79
1082592000000,2.85
1082505600000,2.79
1082419200000,2.91
1082332800000,3.01
1082073600000,2.99
1081987200000,3.04
1081900800000,3.15
1081814400000,3.24
1081728000000,3.37
1081382400000,3.22
1081296000000,3.38
1081209600000,3.40
1081123200000,3.42
1080864000000,3.31
1080777600000,3.54
1080691200000,3.52
1080604800000,3.55
1080518400000,3.18
1080259200000,3.04
1080172800000,2.90
1080086400000,2.75
1080000000000,2.78
1079913600000,2.81
1079654400000,3.15
1079568000000,3.14
1079481600000,3.18
1079395200000,3.10
1079308800000,3.30
1079049600000,3.33
1078963200000,3.31
1078876800000,3.49
1078790400000,3.56
1078704000000,3.67
1078444800000,3.90
1078358400000,4.05
1078272000000,3.60
1078185600000,3.59
1078099200000,3.69
1077840000000,3.85
1077753600000,3.66
1077667200000,3.51
1077580800000,3.47
